"(u'mark', u'cuban', u'changes', u'mind', u'tells', u'fans', u'watch', u'bitcoin')","June 6, 2017"
"(u'japanese', u'companies', u'embracing', u'bitcoin', u'see', u'stocks', u'soar', u'rising', u'bitcoin', u'price')","June 6, 2017"
"(u'venezuela', u'launches', u'first', u'regulated', u'bitcoin', u'exchange', u'monkeycoin', u'draglet')","June 6, 2017"
"(u'bitcoin', u'price', u'skyrockets', u'touches', u'across', u'global', u'exchanges')","June 6, 2017"
"(u'bitcoin', u'picks', u'steam', u'india', u'young', u'traders', u'emerge')","June 5, 2017"
"(u'osforensics', u'founder', u'explains', u'bitcoin', u'transaction', u'monitoring', u'tools')","June 4, 2017"
"(u'japan', u'near-', u'zero', u'savings', u'rates', u'pension', u'problems', u'drive', u'retail', u'investors', u'bitcoin')","June 3, 2017"
"(u'bitcoin', u'solves', u'runaway', u'inflation', u'undermining', u'trusted', u'third', u'parties')","June 2, 2017"
"(u'britain', u'largest', u'broker', u'offers', u'exchange-', u'traded', u'bitcoin', u'investments')","June 2, 2017"
"(u'bitcoin.', u'com', u'offers', u'mining', u'servers', u'discounted', u'rates')","June 1, 2017"
"(u'chinese', u'bitcoin', u'exchanges', u'resume', u'withdrawals')","June 1, 2017"
"(u'segwit', u'working', u'group', u'submitted', u'bitcoin', u'scaling', u'plan')","May 31, 2017"
"(u'bitcoin', u'scam', u'fighters', u'first', u'legal-', u'services', u'offering', u'platform', u'fight', u'cryptocurrency', u'scams')","May 31, 2017"
"(u'bitcoin', u'could', u'progress', u'fourth', u'industrial', u'revolution', u'says', u'wealth', u'manager')","May 31, 2017"
"(u'india', u'government', u'divided', u'bitcoin', u'legalization')","May 30, 2017"
"(u'bolivia', u'government', u'arrests', u'people', u'pyramid', u'scheme', u'bitcoin')","May 30, 2017"
"(u'new', u'bitcoin', u'improvement', u'proposal', u'aims', u'compromise')","May 29, 2017"
"(u'japan', u'bitpoint', u'add', u'bitcoin', u'payments', u'stores')","May 29, 2017"
"(u'use', u'bitcoin', u'ecuador', u'continues', u'grow', u'despite', u'government', u'ban')","May 28, 2017"
"(u'needs', u'exchange', u'three', u'unconventional', u'ways', u'acquire', u'bitcoin')","May 28, 2017"
"(u'increased', u'bitcoin', u'demand', u'puts', u'strain', u'global', u'exchanges')","May 27, 2017"
"(u'future', u'bitcoin', u'conference')","May 27, 2017"
"(u'japanese', u'internet', u'giant', u'gmo', u'postpones', u'launching', u'bitcoin', u'trading', u'platform')","May 27, 2017"
"(u'bitcoin', u'experiences', u'intense', u'flow', u'new', u'money', u'mainstream', u'attention')","May 27, 2017"
"(u'bitcoin', u'price', u'correction', u'called', u'advance', u'analyst')","May 26, 2017"
"(u'russia', u'central', u'bank', u'drafting', u'proposal', u'classify', u'bitcoins', u'digital', u'goods')","May 26, 2017"
"(u'asian', u'markets', u'creating', u'bitcoin', u'price', u'bubble')","May 26, 2017"
"(u'bitcoin', u'price', u'falls', u'sharply', u'nearing', u'all-', u'time', u'high')","May 26, 2017"
"(u'bitcoin', u'helps', u'venezuelan', u'families', u'avoid', u'starvation')","May 25, 2017"
"(u'south', u'korean', u'bitcoin', u'exchanges', u'trade', u'global', u'average')","May 25, 2017"
"(u'wyre', u'switches', u'high-', u'fee', u'bitcoin', u'ethereum', u'launches', u'payment', u'tool', u'wechat', u'and.')","May 24, 2017"
"(u'bitcoin', u'price', u'blazes', u'past', u'higher', u'japan', u'india', u'south', u'korea')","May 24, 2017"
"(u'bitpay', u'bitcoin', u'prepaid', u'card', u'available', u'countries')","May 24, 2017"
"(u'fidelity', u'integrates', u'coinbase', u'mines', u'bitcoin', u'accepts', u'bitcoin', u'cafeteria')","May 24, 2017"
"(u'purse', u'enters', u'multi-', u'million', u'dollar', u'bitcoin', u'development', u'agreement')","May 23, 2017"
"(u'bitcoin', u'companies', u'approve', u'segwit-', u'mb', u'combined', u'fork', u'plan')","May 23, 2017"
"(u'india', u'government', u'seeks', u'public', u'comments', u'bitcoin', u'regulated')","May 23, 2017"
"(u'leading', u'japanese', u'atm', u'manufacturer', u'oki', u'gets', u'bitcoin', u'atm', u'business')","May 23, 2017"
"(u'ledger', u'holdings', u'generates', u'million', u'open', u'u.', u's.', u'bitcoin', u'options', u'exchange')","May 23, 2017"
"(u'japanese', u'airline', u'accepts', u'bitcoin', u'cryptocurrency', u'fever', u'spreads', u'across', u'region')","May 22, 2017"
"(u'michigan', u'oldest', u'lawn', u'power', u'sports', u'stores', u'goes', u'bitcoin')","May 22, 2017"
"(u'bitcoin', u'pizza', u'day', u'reliving', u'memories', u'forging', u'new', u'ones')","May 22, 2017"
"(u'three', u'services', u'aim', u'create', u'bitcoin', u'professionals', u'experts')","May 21, 2017"
"(u'bitcoin', u'mining', u'manufacturer', u'canaan', u'acquires', u'proof', u'existence')","May 21, 2017"
"(u'study', u'shows', u'forum', u'comments', u'predict', u'bitcoin', u'price', u'accuracy')","May 21, 2017"
"(u'bitcoin', u'meteoric', u'price', u'rise', u'moon', u'reaches')","May 20, 2017"
"(u'largest', u'czech', u'online', u'retailer', u'alza', u'accepts', u'bitcoin', u'installs', u'bitcoin', u'atms', u'showrooms')","May 20, 2017"
"(u'bitcoin', u'price', u'climbs', u'towards', u'range')","May 19, 2017"
"(u'asset', u'managers', u'recommend', u'bitcoin', u'hedge', u'us', u'stock', u'market', u'risks')","May 19, 2017"
"(u'ey', u'teams', u'bitcoin', u'association', u'switzerland')","May 19, 2017"
"(u'zebpay', u'bullish', u'india', u'bitcoin', u'outlook', u'experiences', u'strong', u'growth')","May 18, 2017"
"(u'bitcoin', u'value', u'rises', u'real', u'estate', u'btc', u'sales', u'follows', u'trend')","May 17, 2017"
"(u'bitcoin', u'could', u'tap', u'trillion', u'japanese', u'fx', u'margin', u'trading', u'market', u'year')","May 17, 2017"
"(u'bitcoin.', u'com', u'cloud', u'mining', u'begins', u'anyone', u'mine', u'bitcoin')","May 17, 2017"
"(u'petition', u'asks', u'sec', u'clarify', u'rules', u'bitcoin', u'digital', u'token', u'assets')","May 16, 2017"
"(u'global', u'payment', u'platform', u'payza', u'goes', u'full', u'bitcoin')","May 15, 2017"
"(u'homeland', u'security', u'u.', u's.', u'citizenship', u'immigration', u'considers', u'bitcoin')","May 15, 2017"
"(u'norway', u'largest', u'online', u'bank', u'integrates', u'bitcoin', u'accounts')","May 15, 2017"
"(u'crypto', u'tales', u'pt.', u'odd', u'stories', u'surface', u'bitcoin-', u'land')","May 14, 2017"
"(u'markets', u'update', u'bitcoin', u'price', u'cools', u'slight', u'correction')","May 13, 2017"
"(u'coinify', u'roll-', u'bitcoin', u'integration', u'merchants', u'summer')","May 13, 2017"
"(u'south', u'korea', u'lower', u'capital', u'requirements', u'bitcoin', u'remittance', u'businesses')","May 12, 2017"
"(u'bitcoin.', u'com', u'public', u'slack', u'channel', u'open', u'bitcoin', u'discussions')","May 12, 2017"
"(u'research', u'paper', u'suggests', u'bitcoin', u'volatility', u'match', u'fiat', u'two', u'years')","May 12, 2017"
"(u'russia', u'largest', u'online', u'retailer', u'ulmart', u'accept', u'bitcoin', u'september')","May 11, 2017"
"(u'regulations', u'chinese', u'bitcoin', u'exchanges', u'expected', u'june', u'withdrawals', u'could', u'soon', u'follow')","May 11, 2017"
"(u'bitcoin', u'double', u'taxation', u'ends', u'australia', u'july', u'st')","May 10, 2017"
"(u'bundesbank', u'board', u'member', u'still', u'warns', u'bitcoin', u'volatility')","May 10, 2017"
"(u'bitcoin', u'price', u'rise', u'brings', u'mt', u'gox', u'closer', u'solvency')","May 10, 2017"
"(u'gmo', u'releases', u'details', u'bitcoin', u'trading', u'platform', u'launch', u'may')","May 10, 2017"
"(u'france', u'newly-', u'elected', u'president', u'brandishes', u'bitcoin', u'hardware', u'wallet')","May 10, 2017"
"(u'coincheck', u'launches', u'interest-', u'paying', u'bitcoin', u'accounts', u'pending', u'regulatory', u'approval')","May 9, 2017"
"(u'bitcoin', u'price', u'hits', u'trade', u'volumes', u'continue', u'soar')","May 9, 2017"
"(u'australian', u'bitcoin', u'bill', u'pay', u'service', u'processes', u'million', u'months')","May 9, 2017"
"(u'bitcoin', u'network', u'hashrate', u'surpasses', u'four', u'exahash', u'per', u'second')","May 8, 2017"
"(u'cryptocurrency', u'race', u'heats', u'bitcoin', u'dominance', u'drops')","May 8, 2017"
"(u'japanese', u'using', u'bitcoin', u'expected')","May 8, 2017"
"(u'bitcoin', u'startups', u'believe', u'africa', u'fertile', u'ground', u'crypto-', u'solutions')","May 8, 2017"
"(u'well', u'known', u'investors', u'betting', u'big', u'bitcoin')","May 7, 2017"
"(u'cme', u'files', u'patent', u'physically', u'settled', u'bitcoin', u'derivatives', u'clearing', u'system')","May 7, 2017"
"(u'frexit', u'could', u'boost', u'bitcoin', u'price', u'beyond', u'record', u'levels')","May 7, 2017"
"(u'florida', u'legislators', u'pass', u'bill', u'targets', u'bitcoin-', u'wielding', u'cyber', u'criminals')","May 6, 2017"
"(u'bitcoin', u'network', u'transaction', u'queue', u'breaks', u'another', u'record')","May 6, 2017"
"(u'bitcoins', u'bootcamp', u'brings', u'cryptocurrency', u'education', u'colombia')","May 6, 2017"
"(u'australia', u'government', u'renews', u'efforts', u'end', u'double', u'taxation', u'bitcoin')","May 6, 2017"
"(u'gocelery', u'bitcoin', u'exchange', u'suspends', u'deposits', u'withdrawals')","May 6, 2017"
"(u'bitcoin', u'investment', u'trust', u'raises', u'offering', u'billion', u'signs', u'credit', u'suisse', u'wedbush')","May 5, 2017"
"(u'u.', u's.', u'government', u'cracks', u'illegal', u'bitcoin', u'money', u'transmitters')","May 5, 2017"
"(u'spacex', u'launching', u'broadband', u'satellites', u'means', u'bitcoin')","May 4, 2017"
"(u'u.', u's.', u'japanese', u'bitcoin', u'trading', u'volumes', u'go', u'head', u'head')","May 4, 2017"
"(u'bitcoin', u'advocates', u'prepare', u'fight', u'california', u'bitlicense')","May 4, 2017"
"(u'bitcoin', u'price', u'goes', u'full', u'throttle', u'blasting', u'past')","May 4, 2017"
"(u'bitcoin', u'store', u'tending', u'needs', u'emerging', u'crypto-', u'culture')","May 3, 2017"
"(u'mexico', u'government', u'officials', u'discuss', u'plans', u'regulate', u'bitcoin')","May 3, 2017"
"(u'bitcoin', u'denmark', u'facts', u'figures')","May 3, 2017"
"(u'hacked', u'south', u'korean', u'bitcoin', u'exchange', u'yapizon', u'offers', u'ious')","May 2, 2017"
"(u'bitcoin', u'exchanges', u'multiply', u'japan', u'demand', u'institutional', u'investors', u'rises')","May 2, 2017"
"(u'inc', u'launches', u'lists', u'allowing', u'anyone', u'earn', u'bitcoin', u'microconsulting')","May 1, 2017"
"(u'bitcoin', u'price', u'moon', u'bound', u'breaking', u'climbing')","May 1, 2017"
"(u'turning', u'bitcoin.', u'com', u'ultimate', u'destination', u'bitcoin', u'fans')","April 30, 2017"
"(u'maybe', u'get', u'along', u'even', u'bitcoin')","April 30, 2017"
"(u'bitcoin', u'risk', u'google', u'ibm', u'aim', u'qubit', u'quantum', u'computers')","April 30, 2017"
"(u'antigua', u'barbuda', u'drafts', u'laws', u'implement', u'bitcoin')","April 29, 2017"
"(u'arizona', u'localbitcoins', u'trader', u'detained', u'u.', u's.', u'homeland', u'security')","April 29, 2017"
"(u'west', u'virginia', u'bill', u'aims', u'define', u'bitcoin', u'monetary', u'instrument')","April 29, 2017"
"(u'india', u'government', u'may', u'preparing', u'legalize', u'regulate', u'bitcoin', u'summer')","April 28, 2017"
"(u'markets', u'update', u'bitcoin', u'price', u'rise', u'climbs', u'uncharted', u'territory')","April 28, 2017"
"(u'parity', u'technologies', u'introduces', u'new', u'bitcoin', u'software', u'written', u'rust')","April 28, 2017"
"(u'bitfinex', u'price', u'spreads', u'bring', u'uncertainty', u'bitcoin', u'price', u'rally')","April 27, 2017"
"(u'overstock', u'medici', u'ripio', u'bring', u'bitcoin', u'financial', u'services', u'emerging', u'markets')","April 26, 2017"
"(u'wikipedia', u'jimmy', u'wales', u'news', u'project', u'pay', u'journalists', u'bitcoin')","April 26, 2017"
"(u'bitcoin', u'triumphant', u'price', u'resilience', u'performance', u'surpassed', u'fiat', u'currencies')","April 26, 2017"
"(u'tech', u'timestamp', u'data', u'bitcoin', u'blockchain', u'evolved', u'far', u'past', u'single-', u'file', u'uploads')","April 26, 2017"
"(u'sec', u'approves', u'petition', u'review', u'bitcoin', u'etf', u'rejection')","April 25, 2017"
"(u'south', u'korea', u'central', u'bank', u'report', u'says', u'bitcoin', u'fiat', u'currency', u'coexist')","April 25, 2017"
"(u'rectification', u'plan', u'chinese', u'bitcoin', u'exchanges', u'leaked')","April 25, 2017"
"(u'backpage', u'effect', u'sex', u'industry', u'thrives', u'bitcoin')","April 24, 2017"
"(u'great', u'price', u'divide', u'widens', u'bitcoin', u'rise')","April 24, 2017"
"(u'moonbeam', u'could', u'allow', u'bitcoin', u'scale', u'within', u'weeks')","April 24, 2017"
"(u'new', u'florida', u'virtual', u'currency', u'bill', u'target', u'bitcoin', u'money', u'laundering')","April 23, 2017"
"(u'malta', u'approves', u'national', u'strategy', u'draft', u'embrace', u'bitcoin')","April 23, 2017"
"(u'billionaire', u'novogratz', u'holds', u'wealth', u'bitcoin', u'ether')","April 22, 2017"
"(u'bitcoin', u'proponents', u'laser', u'focused', u'one', u'particular', u'mining', u'pool')","April 22, 2017"
"(u'markets', u'update', u'bitcoin', u'price', u'climbs', u'higher', u'peaks')","April 21, 2017"
"(u'japanese', u'city', u'accepts', u'bitcoin', u'donations')","April 21, 2017"
"(u'blockchain', u'surveillance', u'tool', u'created', u'banks', u'visualize', u'bitcoin', u'risks')","April 20, 2017"
"(u'research', u'shows', u'bitcoin', u'attacked', u'via', u'internet', u'routing', u'infrastructure')","April 20, 2017"
"(u'bitcoin', u'exchanges', u'fall', u'victim', u'banking', u'problems')","April 19, 2017"
"(u'bitcoin', u'demand', u'continues', u'rise', u'india', u'cash', u'reserves', u'run', u'dry')","April 18, 2017"
"(u'inside', u'lbc', u'group', u'aims', u'find', u'bitcoin', u'cryptographic', u'collision')","April 18, 2017"
"(u'bitcoin', u'adoption', u'thailand', u'led', u'tourism', u'industry')","April 18, 2017"
"(u'rootstock', u'engineer', u'discovers', u'quadratic', u'delays', u'bitcoin', u'scripts')","April 18, 2017"
"(u'monitoring', u'websites', u'help', u'track', u'bitcoin', u'network')","April 16, 2017"
"(u'bitcoin', u'startups', u'challenging', u'big', u'banks', u'profits')","April 16, 2017"
"(u'bitcoin', u'blockchain', u'timestamping', u'standards', u'face')","April 16, 2017"
"(u'ohio', u'inmates', u'built', u'computers', u'printing', u'passes', u'accessing', u'tor', u'bitcoin', u'wallets')","April 15, 2017"
"(u'bitcoin.', u'com', u'launches', u'blockchain-', u'based', u'notary', u'page')","April 15, 2017"
"(u'like', u'gold', u'bitcoin', u'cryptography', u'valued', u'millennia')","April 14, 2017"
"(u'craig', u'wright-', u'associated', u'nchain', u'claimed', u'largest', u'acquisition', u'bitcoin', u'history')","April 14, 2017"
"(u'markets', u'update', u'bitcoin', u'battle', u'bear', u'market')","April 14, 2017"
"(u'bitcoins', u'open', u'cia', u'criminals', u'heed', u'wikileaks', u'warning')","April 14, 2017"
"(u'north', u'korean', u'hackers', u'stole', u'worth', u'bitcoin', u'month')","April 14, 2017"
"(u'new', u'bitcoin.', u'com', u'podcast', u'episode', u'patrick', u'dugan', u'bond', u'issuing', u'omni')","April 14, 2017"
"(u'microsoft', u'office', u'software', u'gets', u'bitcoin', u'blockchain', u'certification', u'upgrade')","April 13, 2017"
"(u'lingham', u'civic', u'protect', u'id', u'information', u'leveraging', u'bitcoin', u'blockchain')","April 13, 2017"
"(u'india', u'government', u'forms', u'committee', u'investigate', u'bitcoin', u'report', u'due', u'months')","April 12, 2017"
"(u'big', u'money', u'made', u'china', u'bitcoin', u'traders', u'wait', u'withdrawal', u'announcements')","April 12, 2017"
"(u'big', u'bitcoin')","April 12, 2017"
"(u'bitcoin', u'gamblers', u'wagered', u'billion', u'btc', u'since')","April 11, 2017"
"(u'russia', u'considers', u'recognizing', u'bitcoin', u'fight', u'money', u'laundering')","April 11, 2017"
"(u'comes', u'scarcity', u'anti-', u'counterfeiting', u'bitcoin', u'actually', u'outshines', u'gold')","April 11, 2017"
"(u'new', u'linux', u'windows', u'crossover', u'internet', u'things', u'botnet', u'found', u'mine', u'bitcoin')","April 11, 2017"
"(u'faith', u'bitcoin', u'remains', u'despite', u'block', u'size', u'debacle')","April 10, 2017"
"(u'drug', u'enforcement', u'officer', u'india', u'accused', u'stealing', u'bitcoins')","April 10, 2017"
"(u'things', u'consider', u'starting', u'bitcoin', u'mining', u'operation')","April 10, 2017"
"(u'bitcoiners', u'resort', u'jerry-', u'rigged', u'solutions', u'send', u'bitcoin')","April 8, 2017"
"(u'media', u'frenzy', u'japan', u'bic', u'camera', u'starts', u'accepting', u'bitcoin')","April 8, 2017"
"(u'bitcoin', u'drives', u'revolution', u'startup', u'government', u'syrian', u'kurds')","April 7, 2017"
"(u'australia', u'law', u'end', u'double', u'taxation', u'bitcoin', u'stalled')","April 7, 2017"
"(u'pixelated', u'bitcoin', u'logo', u'gets', u'painted', u'place', u'canvas', u'experiment')","April 6, 2017"
"(u'fed', u'board', u'president', u'understand', u'bitcoin', u'nature', u'trust')","April 5, 2017"
"(u'new', u'bitcoin.', u'com', u'podcast', u'episode', u'stephen', u'pair', u'bitpay')","April 5, 2017"
"(u'bitcoin', u'accepted', u'stores', u'japan', u'summer')","April 5, 2017"
"(u'lucky', u'week', u'bitcoin', u'games', u'roulette', u'table', u'players', u'win', u'btc')","April 5, 2017"
"(u'new', u'alliances', u'bitcoin', u'wallet', u'standards', u'initiative', u'roundtable', u'meetings')","April 3, 2017"
"(u'mexico', u'new', u'bill', u'could', u'game', u'changer', u'bitcoin')","April 3, 2017"
"(u'fifty', u'developers', u'hack', u'bitcoin', u'two', u'days', u'san', u'francisco')","April 1, 2017"
"(u'japan', u'declares', u'sale', u'bitcoin', u'exempt', u'consumption', u'tax')","April 1, 2017"
"(u'markets', u'update', u'bitcoin', u'bulls', u'may', u'prepping', u'charge')","March 31, 2017"
"(u'bitcoin', u'legality', u'india', u'political', u'hobgoblin')","March 31, 2017"
"(u'virtual', u'reality', u'simulator', u'bitcoin', u'blockchain', u'coming', u'steam')","March 31, 2017"
"(u'freedom', u'cells', u'leverage', u'bitcoin', u'embrace', u'agorism')","March 30, 2017"
"(u'japan', u'prepares', u'recognize', u'bitcoin', u'method', u'payment', u'april')","March 30, 2017"
"(u'would', u'bitcoin', u'function', u'societal', u'collapse')","March 29, 2017"
"(u'changetip', u'failure', u'minitip', u'retries', u'bitcoin', u'tipping', u'thing', u'reddit')","March 29, 2017"
"(u'solidx', u'attempt', u'disqualify', u'sec', u'bitcoin', u'etf', u'decision', u'fails')","March 28, 2017"
"(u'bitcoin', u'helps', u'people', u'circumvent', u'economic', u'sanctions', u'iran')","March 28, 2017"
"(u'markets', u'update', u'bitcoin', u'price', u'back', u'digit', u'territory')","March 28, 2017"
"(u'japanese', u'bitcoin', u'exchanges', u'implement', u'stricter', u'kyc', u'requirements')","March 28, 2017"
"(u'bitcoin', u'numbers', u'visual', u'look', u'bitcoin', u'growth', u'demand', u'far.')","March 28, 2017"
"(u'renewable', u'solar', u'power', u'decentralize', u'bitcoin', u'mining', u'operations')","March 27, 2017"
"(u'iphone', u'users', u'buy', u'bitcoins', u'directly', u'inside', u'breadwallet')","March 27, 2017"
"(u'might', u'exchanging', u'bitcoin', u'trading', u'bots', u'even', u'know')","March 27, 2017"
"(u'stand', u'yin', u'yang', u'different', u'bitcoin', u'ideologies')","March 26, 2017"
"(u'galaxy', u'mining', u'directs', u'hashrate', u'towards', u'bitcoin.', u'com', u'pool')","March 25, 2017"
"(u'five', u'geeked', u'fantasies', u'fulfill', u'today', u'bitcoin')","March 25, 2017"
"(u'markets', u'update', u'bitcoin', u'price', u'market', u'share', u'dominance', u'declines')","March 24, 2017"
"(u'deloitte', u'accepts', u'bitcoin', u'restaurant', u'due', u'lot', u'requests')","March 24, 2017"
"(u'seattle-', u'based', u'cannabis', u'merchants', u'accepting', u'bitcoin', u'pot', u'sales')","March 23, 2017"
"(u'bats', u'exchange', u'fights', u'back', u'sec', u'decision', u'reject', u'bitcoin', u'etf')","March 23, 2017"
"(u'aml-', u'compliant', u'bitcoin', u'payments', u'coming', u'merchants', u'globally')","March 22, 2017"
"(u'miner', u'michael', u'myers', u'bitcoin', u'block', u'scaling')","March 22, 2017"
"(u'nodecounter', u'directs', u'hashrate', u'bitcoin.', u'com', u'mining', u'pool')","March 22, 2017"
"(u'free', u'bitcoin', u'direct', u'payment', u'processors', u'webmasters')","March 22, 2017"
"(u'people', u'declared', u'bitcoin', u'tax', u'purposes', u'according', u'irs')","March 22, 2017"
"(u'social', u'website', u'based', u'bitcoin', u'prepares', u'soft-', u'launch', u'free', u'off-', u'chain', u'transactions')","March 22, 2017"
"(u'chandler', u'guo', u'mining', u'pool', u'makes', u'jump', u'bitcoin', u'unlimited')","March 21, 2017"
"(u'happens', u'coins', u'bitcoin', u'hard', u'fork', u'possible', u'blockchain', u'split')","March 20, 2017"
"(u'bitcoin', u'developers', u'propose', u'changing', u'proof-', u'of-', u'work', u'algorithm')","March 20, 2017"
"(u'libertarian', u'city', u'liberstad', u'norway', u'moving', u'forward', u'using', u'bitcoin', u'primary', u'currency')","March 20, 2017"
"(u'mining', u'pool', u'bitclub', u'network', u'mines', u'first', u'bitcoin', u'unlimited', u'block')","March 20, 2017"
"(u'popular', u'bitcoin', u'exchanges', u'reveal', u'controversial', u'hard', u'fork', u'contingency', u'plan')","March 19, 2017"
"(u'major', u'ddos', u'attacks', u'hit', u'bitcoin.', u'com')","March 18, 2017"
"(u'alaska', u'introduces', u'bill', u'regulate', u'license', u'bitcoin', u'businesses')","March 18, 2017"
"(u'bitcoin', u'could', u'face', u'ethereum-', u'style', u'split')","March 18, 2017"
"(u'bitcoin', u'scaling', u'problem')","March 18, 2017"
"(u'on-', u'site', u'verification', u'may', u'required', u'withdraw', u'chinese', u'bitcoin', u'exchanges')","March 17, 2017"
"(u'new', u'academic', u'paper', u'suggests', u'bitcoin', u'resistant', u'state', u'control')","March 17, 2017"
"(u'bitcoin', u'block', u'size', u'growth', u'plan', u'bip', u'gets', u'update')","March 17, 2017"
"(u'bitcoin', u'etfs', u'unlikely', u'foreseeable', u'future')","March 16, 2017"
"(u'unlimited', u'hashrate', u'increase', u'remote', u'crash', u'bug', u'reported', u'exploited', u'fixed', u'bitcoin.')","March 15, 2017"
"(u'speculation', u'decreases', u'bitcoin', u'dominance', u'cryptocurrency', u'markets')","March 13, 2017"
"(u'chinese', u'central', u'bank', u'director', u'bitcoin', u'trading', u'platforms', u'cannot', u'call', u'exchanges')","March 13, 2017"
"(u'venezuelan', u'bitcoin', u'miners', u'bribed', u'thrown', u'jail', u'secret', u'police')","March 13, 2017"
"(u'etf', u'blues', u'check', u'alternative', u'exchange-', u'traded', u'bitcoin-', u'backed', u'instruments')","March 13, 2017"
"(u'norwegian', u'prosecutors', u'seek', u'bitcoins', u'court', u'restitutions')","March 12, 2017"
"(u'bitcoin', u'mining', u'closer', u'look', u'hood')","March 12, 2017"
"(u'bitcoin', u'miner', u'repays', u'customer', u'accidentally', u'paid', u'bitcoins', u'transaction', u'fee')","March 12, 2017"
"(u'review', u'encyclopedia', u'physical', u'bitcoins', u'crypto-', u'currencies')","March 11, 2017"
"(u'even', u'great', u'firewall', u'stop', u'otc', u'bitcoin', u'trading', u'china')","March 11, 2017"
"(u'bitcoin', u'price', u'quick', u'rebound', u'etf', u'dive')","March 11, 2017"
"(u'examining', u'sec', u'decision', u'reject', u'bitcoin', u'etf')","March 11, 2017"
"(u'chinese', u'congresswoman', u'pboc', u'responsible', u'bitcoin', u'aml')","March 11, 2017"
"(u'sec', u'rejects', u'rule', u'change', u'bitcoin', u'etf')","March 10, 2017"
"(u'bitcoin', u'price', u'wild', u'ride', u'market', u'anticipates', u'etf', u'decision')","March 10, 2017"
"(u'cheapair.', u'com', u'bitcoin', u'sales', u'soar', u'last', u'months')","March 10, 2017"
"(u'bitpay', u'confident', u'bitcoin', u'raises', u'minimum', u'transaction', u'size')","March 10, 2017"
"(u'research', u'says', u'claims', u'terrorism', u'financed', u'bitcoin', u'exaggerated')","March 10, 2017"
"(u'pboc', u'lists', u'new', u'rules', u'chinese', u'bitcoin', u'exchanges')","March 9, 2017"
"(u'new', u'hampshire', u'exempts', u'bitcoin', u'money', u'transmitter', u'regulations', u'new', u'bill')","March 9, 2017"
"(u'mainstream', u'media', u'columnist', u'says', u'sec', u'reject', u'bitcoin', u'etf')","March 9, 2017"
"(u'bitcoin', u'price', u'consolidates', u'etf', u'news')","March 9, 2017"
"(u'bitcoin', u'projects', u'github', u'surpass')","March 8, 2017"
"(u'tension', u'rises', u'around', u'bitcoin', u'fees', u'unspendable', u'addresses', u'spam')","March 8, 2017"
"(u'texas', u'lawmaker', u'government', u'shall', u'prohibit', u'bitcoin')","March 8, 2017"
"(u'bitwala', u'connects', u'bitcoin', u'm-', u'pesa', u'sub-', u'saharan', u'africa')","March 7, 2017"
"(u'antpool', u'signals', u'bitcoin', u'unlimited')","March 7, 2017"
"(u'new', u'unlimited', u'bitcoin.', u'com', u'mining', u'pool', u'open', u'everyone')","March 6, 2017"
"(u'many', u'mulling', u'idea', u'retiring', u'bitcoin')","March 6, 2017"
"(u'reserve', u'bank', u'india', u'predicting', u'future', u'bitcoin')","March 6, 2017"
"(u'french', u'bitcoiner', u'argues', u'new', u'york', u'court', u'early', u'regulate', u'bitcoin')","March 6, 2017"
"(u'bitcoiners', u'beware', u'u.', u's.', u'customs', u'agents', u'coercing', u'mobile', u'passwords')","March 6, 2017"
"(u'bitcoin', u'goes', u'hiding', u'crisis-', u'stricken', u'venezuela')","March 5, 2017"
"(u'breeze', u'bitcoin', u'wallet', u'deploy', u'production-', u'ready', u'tumblebit', u'anonymizer')","March 5, 2017"
"(u'central', u'bank', u'nigeria', u'says', u'stop', u'bitcoin')","March 5, 2017"
"(u'use', u'visa', u'pay', u'bitcoin', u'network', u'transaction', u'fees')","March 5, 2017"
"(u'north', u'dakota', u'new', u'bitcoin', u'bill', u'fails')","March 4, 2017"
"(u'sec', u'first', u'bitcoin', u'etf', u'deadline', u'actually', u'march', u'march')","March 4, 2017"
"(u'popular', u'bitcoin', u'app', u'breadwallet', u'launch', u'built-', u'exchange')","March 4, 2017"
"(u'zeronet', u'wants', u'replace', u'dark', u'web', u'marrying', u'bitcoin', u'bittorrent', u'tor')","March 3, 2017"
"(u'bitcoin', u'trump', u'including', u'state', u'rights', u'battle')","March 3, 2017"
"(u'single-', u'family', u'offices', u'diversifying', u'investments', u'bitcoin')","March 3, 2017"
"(u'big', u'deal', u'bitcoin', u'gold', u'price', u'anyway')","March 3, 2017"
"(u'bitcoin', u'rocket', u'boosters', u'full', u'throttle', u'price', u'skyrockets', u'new', u'ath')","March 2, 2017"
"(u'one', u'bitcoin', u'worth', u'one', u'ounce', u'gold', u'first', u'time')","March 2, 2017"
"(u'miss', u'fine', u'print', u'bitcoin', u'etf')","March 2, 2017"
"(u'hyped', u'lumino', u'whitepaper', u'details', u'protocol', u'scaling', u'bitcoin')","March 2, 2017"
"(u'veriphant', u'helps', u'enable', u'legal', u'proofs', u'bitcoin', u'blockchain')","March 1, 2017"
"(u'gold', u'bug', u'peter', u'schiff', u'calls', u'bitcoin', u'digital', u'fool', u'gold')","March 1, 2017"
"(u'cypherpunk', u'steve', u'schear', u'bitcoin', u'viable', u'alternative', u'national', u'money')","March 1, 2017"
"(u'happened', u'bitcoin', u'china', u'far')","February 28, 2017"
